posid;ordid;artid;quantity;totalprice
22731;9092;400001;10;700.00
22732;9092;300001;9;3230.10
22733;9092;500007;2;40.00
22734;9093;500001;14;105.00
22735;9093;200002;3;1164.00
22736;9094;100007;11;7682.40
22737;9094;200023;7;2580.20
22738;9094;100021;9;6111.00
22739;9094;200031;3;660.00
22740;9095;200031;2;440.00
22741;9096;500015;10;80.00
22742;9097;500105;1;70.00
22743;9098;100014;4;2716.00
22744;9099;100032;7;2716.00
22745;9099;500008;12;1094.16
22746;9099;500011;10;40.00
22747;9099;500204;13;195.00
22748;9099;500201;9;360.00
22749;9100;500015;2;16.00
22750;9100;300021;14;4753.00
22751;9101;500006;10;400.00
22752;9101;100007;13;9079.20
22753;9101;100018;8;5587.20
22754;9101;200013;6;2444.40
22755;9102;500009;3;16.50
22756;9102;100022;12;8148.00
22757;9103;100001;10;6790.00
22758;9103;500102;4;200.00
22759;9104;200001;4;1552.00
22760;9104;100008;12;7798.80
22761;9104;100015;4;2987.60
22762;9105;300002;4;1435.60
22763;9106;100016;14;9777.60
22764;9106;100013;10;7275.00
22765;9106;500204;1;15.00
22766;9106;100014;9;6111.00
22767;9106;200004;9;3492.00
22768;9106;500011;6;24.00
22769;9107;100004;1;650.00
22770;9107;500012;5;21.50
22771;9107;400002;14;1018.50
22772;9108;100032;12;4656.00
22773;9108;500202;14;280.00
22774;9108;100008;2;1299.80
22775;9109;200022;10;3686.00
22776;9110;500028;5;500.00
22777;9110;500004;1;6.00
22778;9111;500202;3;60.00
22779;9111;200021;9;3317.40
22780;9111;500106;7;210.00
22781;9111;200013;2;840.00
22782;9112;500005;7;56.00
22783;9113;300002;13;4665.70
22784;9113;500302;6;48.00
22785;9113;500201;10;400.00
22786;9114;400002;10;750.00
22787;9115;500102;4;200.00
22788;9115;100015;3;2240.70
22789;9116;100005;4;2793.60
22790;9116;500009;4;22.00
22791;9117;500002;3;150.00
22792;9118;500106;10;300.00
22793;9118;500202;13;260.00
22794;9118;300001;6;2153.40
22795;9119;500301;4;32.00
22796;9119;500006;3;120.00
22797;9120;200001;12;4656.00
22798;9120;100012;11;7469.00
22799;9121;500013;3;90.00
22800;9121;200032;10;2134.00
22801;9121;200002;8;3104.00
22802;9122;200031;2;440.00
22803;9122;500301;4;32.00
22804;9122;500009;3;16.50
22805;9122;100003;3;2037.00
22806;9122;500010;11;440.00
22807;9123;100032;13;5044.00
22808;9123;200021;12;4423.20
22809;9124;500106;1;30.00
22810;9124;500002;5;250.00
22811;9125;100001;11;7469.00
22812;9125;500203;3;105.00
22813;9125;500202;14;280.00
22814;9126;500103;14;700.00
22815;9126;500204;3;45.00
22816;9126;100007;8;5587.20
22817;9127;500102;8;400.00
22818;9127;500002;5;250.00
22819;9128;300001;4;1435.60
22820;9128;500202;9;180.00
22821;9128;300002;6;2153.40
22822;9129;100031;2;800.00
22823;9129;500104;9;540.00
22824;9130;100001;1;700.00
22825;9130;400003;4;240.00
22826;9130;100003;4;2716.00
22827;9130;100006;14;9098.60
22828;9130;200001;14;5432.00
22829;9131;500202;11;220.00
22830;9131;500011;13;52.00
22831;9132;100006;4;2599.60
22832;9133;200031;5;1067.00
22833;9134;500012;13;55.90
22834;9135;500007;7;140.00
22835;9136;100015;7;5228.30
22836;9136;100012;11;7469.00
22837;9137;500015;7;56.00
22838;9137;100006;10;6499.00
22839;9138;500202;6;120.00
22840;9139;300021;2;700.00
22841;9140;300031;7;1358.00
22842;9140;500001;8;60.00
22843;9141;500105;3;210.00
22844;9141;500014;6;72.00
22845;9141;200021;5;1843.00
22846;9141;200031;3;660.00
22847;9142;100016;12;8380.80
22848;9142;500005;3;24.00
22849;9142;200014;1;420.00
22850;9143;100013;5;3637.50
22851;9143;500002;10;500.00
22852;9143;500009;14;77.00
22853;9144;500006;12;480.00
22854;9144;500302;5;40.00
22855;9144;500001;8;60.00
22856;9145;500002;7;350.00
22857;9146;100017;2;1493.80
22858;9146;100023;1;700.00
22859;9146;400003;9;540.00
22860;9146;500106;12;360.00
22861;9147;100021;11;7469.00
22862;9147;500201;7;280.00
22863;9147;100031;11;4268.00
22864;9147;200004;14;5432.00
22865;9147;100023;3;2037.00
22866;9147;500302;10;80.00
22867;9148;200023;7;2580.20
22868;9149;100022;2;1358.00
22869;9149;200011;10;4074.00
22870;9149;100031;7;2716.00
22871;9150;500006;3;120.00
22872;9151;300001;2;740.00
22873;9151;100006;9;5849.10
22874;9151;200022;14;5160.40
22875;9151;300021;4;1358.00
22876;9151;200014;1;420.00
22877;9152;500202;14;280.00
22878;9152;200013;6;2444.40
22879;9153;200004;4;1552.00
22880;9153;100008;12;7798.80
22881;9153;500007;11;220.00
22882;9154;300001;9;3230.10
22883;9154;200031;6;1280.40
22884;9154;200004;7;2716.00
22885;9154;100014;13;8827.00
22886;9154;400002;9;675.00
22887;9155;500201;7;280.00
22888;9155;100018;3;2095.20
22889;9156;300031;8;1552.00
22890;9156;500004;10;60.00
22891;9156;300012;10;3783.00
22892;9157;200032;10;2134.00
22893;9157;500302;12;96.00
22894;9158;100011;10;7275.00
22895;9159;100004;4;2522.00
22896;9159;100017;7;5228.30
22897;9159;100013;7;5092.50
22898;9159;300031;11;2134.00
22899;9159;400001;3;210.00
22900;9160;500012;4;17.20
22901;9160;500007;6;120.00
22902;9161;200004;3;1164.00
22903;9161;300011;1;390.00
22904;9162;100002;4;2522.00
22905;9163;100001;7;4753.00
22906;9164;100021;10;6790.00
22907;9164;500203;2;70.00
22908;9165;100006;1;670.00
22909;9166;300021;4;1358.00
22910;9166;500202;4;80.00
22911;9167;100006;8;5199.20
22912;9167;500204;9;135.00
22913;9167;500009;4;22.00
22914;9167;200032;1;220.00
22915;9168;500104;2;120.00
22916;9168;300021;9;3055.50
22917;9168;500005;4;32.00
22918;9169;100023;5;3395.00
22919;9169;100006;6;3899.40
22920;9170;500004;4;24.00
22921;9170;100015;8;5975.20
22922;9170;500104;4;240.00
22923;9170;100003;3;2037.00
22924;9171;500015;5;40.00
22925;9172;500105;1;70.00
22926;9172;500006;4;160.00
22927;9173;500009;3;16.50
22928;9173;500010;8;320.00
22929;9174;200003;5;1940.00
22930;9174;300031;10;1940.00
22931;9174;200022;14;5160.40
22932;9174;500008;9;846.00
22933;9174;100014;14;9506.00
22934;9175;100005;10;6984.00
22935;9175;500006;3;120.00
22936;9175;500003;11;77.00
22937;9175;300012;14;5296.20
22938;9175;500001;13;97.50
22939;9176;500202;12;240.00
22940;9176;100002;11;6935.50
22941;9176;500002;11;550.00
22942;9177;200002;11;4268.00
22943;9178;300021;2;700.00
22944;9178;100007;12;8380.80
22945;9178;500202;13;260.00
22946;9179;500202;1;20.00
22947;9179;500203;1;35.00
22948;9179;500011;1;4.00
22949;9180;500004;4;24.00
22950;9180;100022;13;8827.00
22951;9180;500002;14;700.00
22952;9181;100004;10;6305.00
22953;9181;500202;13;260.00
22954;9181;500010;12;480.00
22955;9181;500008;11;1002.98
22956;9182;400003;11;660.00
22957;9182;500302;9;72.00
22958;9183;500202;14;280.00
22959;9183;200001;5;1940.00
22960;9183;100031;4;1552.00
22961;9183;100016;10;6984.00
22962;9184;500015;14;112.00
22963;9184;500007;10;200.00
22964;9184;200023;12;4423.20
22965;9184;100016;10;6984.00
22966;9185;200002;11;4268.00
22967;9185;300012;7;2648.10
22968;9185;500008;9;846.00
22969;9185;400003;4;240.00
22970;9186;500106;14;420.00
22971;9186;100005;12;8380.80
22972;9187;100016;5;3492.00
22973;9188;500028;9;900.00
22974;9188;400002;4;300.00
22975;9188;300031;8;1552.00
22976;9189;400003;6;360.00
22977;9189;500004;2;12.00
22978;9189;100003;9;6111.00
22979;9190;300012;14;5296.20
22980;9191;200023;4;1474.40
22981;9191;200031;10;2134.00
22982;9191;500204;13;195.00
22983;9191;300011;10;3783.00
22984;9192;500204;13;195.00
22985;9192;100031;13;5044.00
22986;9193;100005;10;6984.00
22987;9193;100013;12;8730.00
22988;9193;200023;11;4054.60
22989;9194;500010;3;120.00
22990;9195;100023;3;2037.00
22991;9195;200014;13;5296.20
22992;9196;100018;9;6285.60
22993;9197;100012;9;6111.00
22994;9197;300021;3;1018.50
22995;9198;100004;2;1261.00
22996;9198;100002;1;650.00
22997;9198;300031;9;1746.00
22998;9199;100022;12;8148.00
22999;9200;100002;6;3783.00
23000;9200;200003;4;1552.00
23001;9201;500012;1;4.30
23002;9202;200021;2;760.00
23003;9202;200011;9;3666.60
23004;9202;300012;10;3783.00
23005;9202;300021;1;350.00
23006;9202;500002;3;150.00
23007;9202;500204;6;90.00
23008;9203;100004;10;6305.00
23009;9203;100006;1;670.00
23010;9204;500014;7;84.00
23011;9204;200012;6;2444.40
23012;9204;500202;4;80.00
23013;9205;500014;13;156.00
23014;9205;100017;10;7469.00
23015;9205;200001;14;5432.00
23016;9206;100003;8;5432.00
23017;9207;500105;14;980.00
23018;9207;100002;2;1261.00
23019;9207;200022;9;3317.40
23020;9207;100018;12;8380.80
23021;9207;200013;6;2444.40
23022;9208;200032;14;2987.60
23023;9208;200001;12;4656.00
23024;9209;400003;4;240.00
23025;9209;100017;2;1493.80
23026;9209;300012;10;3783.00
23027;9209;100016;14;9777.60
23028;9210;100032;11;4268.00
23029;9210;200032;12;2560.80
23030;9210;500011;7;28.00
23031;9211;100011;13;9457.50
23032;9211;200021;9;3317.40
23033;9212;500103;3;150.00
23034;9212;200022;4;1474.40
23035;9212;500002;6;300.00
23036;9213;100023;4;2716.00
23037;9213;500010;2;80.00
23038;9213;100001;14;9506.00
23039;9213;500103;10;500.00
23040;9214;500201;7;280.00
23041;9214;500010;14;560.00
23042;9214;500001;8;60.00
23043;9214;200013;8;3259.20
23044;9215;500202;12;240.00
23045;9215;200012;12;4888.80
23046;9216;500201;11;440.00
23047;9216;100007;1;720.00
23048;9216;200014;7;2851.80
23049;9217;500302;10;80.00
23050;9217;100016;14;9777.60
23051;9217;100011;13;9457.50
23052;9218;100003;10;6790.00
23053;9218;400002;3;225.00
23054;9218;500028;11;1067.00
23055;9218;100017;10;7469.00
23056;9219;100011;3;2182.50
23057;9219;500302;1;8.00
23058;9219;400002;9;675.00
23059;9220;100007;14;9777.60
23060;9220;200004;9;3492.00
23061;9221;500106;1;30.00
23062;9221;200032;6;1280.40
23063;9221;500013;4;120.00
23064;9222;100022;13;8827.00
23065;9222;300021;9;3055.50
23066;9222;100015;6;4481.40
23067;9223;200001;2;800.00
23068;9224;200023;6;2211.60
23069;9224;300012;14;5296.20
23070;9225;500104;6;360.00
23071;9225;100012;5;3395.00
23072;9226;100012;11;7469.00
23073;9226;500009;7;38.50
23074;9226;500012;1;4.30
23075;9227;300001;11;3947.90
23076;9227;100022;12;8148.00
23077;9227;500002;1;50.00
23078;9227;100007;3;2095.20
23079;9228;300002;4;1435.60
23080;9229;400003;10;600.00
23081;9229;500002;4;200.00
23082;9229;200011;11;4481.40
23083;9229;100012;6;4074.00
23084;9230;200014;7;2851.80
23085;9231;200001;7;2716.00
23086;9232;500011;7;28.00
23087;9233;100021;5;3395.00
23088;9233;100022;10;6790.00
23089;9234;100018;5;3492.00
23090;9235;500014;6;72.00
23091;9235;500010;10;400.00
23092;9236;100008;13;8448.70
23093;9236;100011;9;6547.50
23094;9236;100013;10;7275.00
23095;9237;400003;9;540.00
23096;9238;500005;5;40.00
23097;9239;500102;12;600.00
23098;9239;200003;10;3880.00
23099;9240;400003;10;600.00
23100;9240;500013;7;210.00
23101;9240;100002;4;2522.00
23102;9241;100017;4;2987.60
23103;9241;100004;11;6935.50
23104;9241;200004;13;5044.00
23105;9242;500006;10;400.00
23106;9242;500102;10;500.00
23107;9243;200032;3;660.00
23108;9244;100013;1;750.00
23109;9244;100005;1;720.00
23110;9244;500015;6;48.00
23111;9244;500007;2;40.00
23112;9244;200013;5;2037.00
23113;9245;500004;5;30.00
23114;9246;300001;11;3947.90
23115;9246;500013;5;150.00
23116;9247;100014;5;3395.00
23117;9247;400002;9;675.00
23118;9248;100013;7;5092.50
23119;9248;200023;3;1105.80
23120;9248;400003;1;60.00
23121;9248;300011;7;2648.10
23122;9249;200031;2;440.00
23123;9249;500013;5;150.00
23124;9250;100021;11;7469.00
23125;9250;100012;6;4074.00
23126;9250;500203;2;70.00
23127;9250;200011;9;3666.60
23128;9251;200022;6;2211.60
23129;9252;200002;12;4656.00
23130;9253;100007;13;9079.20
23131;9253;500105;4;280.00
23132;9254;200014;2;840.00
23133;9255;500004;4;24.00
23134;9255;500014;1;12.00
23135;9255;100031;13;5044.00
23136;9256;500010;2;80.00
23137;9256;500106;12;360.00
23138;9257;100032;3;1164.00
23139;9257;500105;14;980.00
23140;9258;500013;5;150.00
23141;9258;200012;12;4888.80
23142;9259;300012;14;5296.20
23143;9259;500105;3;210.00
23144;9259;100023;9;6111.00
23145;9260;100003;6;4074.00
23146;9260;200011;3;1222.20
23147;9260;500009;5;27.50
23148;9261;300002;9;3230.10
23149;9261;500012;11;47.30
23150;9262;500104;5;300.00
23151;9262;300011;4;1513.20
23152;9263;100007;5;3492.00
23153;9263;100012;4;2716.00
23154;9263;200001;8;3104.00
23155;9264;500009;10;55.00
23156;9264;100005;6;4190.40
23157;9265;300031;10;1940.00
23158;9265;100007;11;7682.40
23159;9266;200031;1;220.00
23160;9266;100031;3;1164.00
23161;9266;300021;1;350.00
23162;9266;500301;3;24.00
23163;9266;100016;14;9777.60
23164;9266;500005;7;56.00
23165;9267;500203;5;175.00
23166;9268;200014;2;840.00
23167;9268;500104;9;540.00
23168;9268;100003;13;8827.00
23169;9269;200004;11;4268.00
23170;9269;300011;14;5296.20
23171;9270;500003;7;49.00
23172;9270;200003;5;1940.00
23173;9271;300021;7;2376.50
23174;9271;100017;6;4481.40
23175;9271;500302;11;88.00
23176;9271;200021;6;2211.60
23177;9271;500013;14;420.00
23178;9272;300012;5;1891.50
23179;9272;100031;11;4268.00
23180;9273;500202;11;220.00
23181;9274;100011;10;7275.00
23182;9274;500002;14;700.00
23183;9274;500203;1;35.00
23184;9275;500012;12;51.60
23185;9275;100017;4;2987.60
23186;9275;100005;3;2095.20
23187;9276;200001;6;2328.00
23188;9276;100014;3;2037.00
23189;9276;100004;8;5044.00
23190;9276;100017;14;10456.60
23191;9276;200032;2;440.00
23192;9277;400001;10;700.00
23193;9277;500009;3;16.50
23194;9278;100008;14;9098.60
23195;9279;200022;5;1843.00
23196;9279;500015;11;88.00
23197;9279;100012;3;2037.00
23198;9279;200003;5;1940.00
23199;9279;100007;2;1396.80
23200;9279;100017;5;3734.50
23201;9280;100004;9;5674.50
23202;9280;500006;8;320.00
23203;9281;200001;5;1940.00
23204;9281;500004;7;42.00
23205;9282;100004;11;6935.50
23206;9282;500006;13;520.00
23207;9283;100017;11;8215.90
23208;9283;200004;5;1940.00
23209;9283;500014;9;108.00
23210;9283;300002;2;740.00
23211;9284;300011;11;4161.30
23212;9284;100007;2;1396.80
23213;9284;200003;1;400.00
23214;9285;500012;12;51.60
23215;9286;100013;12;8730.00
23216;9286;500201;8;320.00
23217;9286;300012;1;390.00
23218;9286;500003;14;98.00
23219;9287;300001;1;370.00
23220;9287;500104;10;600.00
23221;9288;500012;3;12.90
23222;9288;200004;1;400.00
23223;9288;300031;1;200.00
23224;9289;100001;11;7469.00
23225;9289;200013;5;2037.00
23226;9289;200012;6;2444.40
23227;9290;500001;6;45.00
23228;9290;500203;1;35.00
23229;9291;500001;4;30.00
23230;9291;500014;5;60.00
23231;9292;500105;5;350.00
23232;9293;500003;12;84.00
23233;9293;500006;6;240.00
23234;9294;200031;7;1493.80
23235;9294;200023;13;4791.80
23236;9294;200004;12;4656.00
23237;9294;500104;10;600.00
23238;9295;100018;12;8380.80
23239;9295;500002;2;100.00
23240;9295;100022;2;1358.00
23241;9296;400001;11;770.00
23242;9296;300012;13;4917.90
23243;9296;100005;14;9777.60
23244;9297;100017;1;770.00
23245;9297;500012;7;30.10
23246;9298;200002;6;2328.00
23247;9298;200023;12;4423.20
23248;9299;300002;10;3589.00
23249;9300;100007;7;4888.80
23250;9300;100002;6;3783.00
23251;9301;300021;1;350.00
23252;9301;100011;12;8730.00
23253;9301;200014;5;2037.00
23254;9302;100016;9;6285.60
23255;9303;500202;5;100.00
23256;9303;100017;14;10456.60
23257;9304;500201;8;320.00
23258;9304;200021;1;380.00
23259;9304;100023;13;8827.00
23260;9304;100005;14;9777.60
23261;9305;100007;11;7682.40
23262;9305;200013;1;420.00
23263;9305;500001;6;45.00
23264;9305;500301;5;40.00
23265;9306;500002;13;650.00
23266;9306;500106;3;90.00
23267;9306;100012;3;2037.00
23268;9307;500028;2;200.00
23269;9307;500302;14;112.00
23270;9307;500001;6;45.00
23271;9308;200002;12;4656.00
23272;9308;500015;10;80.00
23273;9308;200032;9;1920.60
23274;9308;500008;6;564.00
23275;9309;100015;3;2240.70
23276;9309;100001;9;6111.00
23277;9309;100013;2;1455.00
23278;9309;500302;14;112.00
23279;9310;300001;9;3230.10
23280;9310;500201;12;480.00
23281;9310;400001;13;910.00
23282;9311;200012;3;1222.20
23283;9312;200013;5;2037.00
23284;9312;500006;4;160.00
23285;9312;100008;1;670.00
23286;9313;500002;9;450.00
23287;9313;500202;4;80.00
23288;9314;100023;13;8827.00
23289;9314;200013;7;2851.80
23290;9315;500201;2;80.00
23291;9315;100017;2;1493.80
23292;9315;100005;4;2793.60
23293;9316;200011;10;4074.00
23294;9317;200013;8;3259.20
23295;9318;100032;8;3104.00
23296;9318;100001;4;2716.00
23297;9319;200004;12;4656.00
23298;9319;500014;7;84.00
23299;9320;500301;8;64.00
23300;9321;100005;2;1396.80
23301;9322;500006;4;160.00
23302;9322;200032;13;2774.20
23303;9323;300011;3;1134.90
23304;9323;500015;4;32.00
23305;9324;500301;8;64.00
23306;9324;500105;13;910.00
23307;9325;200021;1;380.00
23308;9325;100005;5;3492.00
23309;9325;500202;4;80.00
23310;9326;100008;4;2599.60
23311;9326;100011;3;2182.50
23312;9327;300002;2;740.00
23313;9327;500302;6;48.00
23314;9327;500001;4;30.00
23315;9327;100002;12;7566.00
23316;9328;400003;8;480.00
23317;9328;500004;6;36.00
23318;9329;100023;6;4074.00
23319;9330;500106;9;270.00
23320;9330;200002;5;1940.00
23321;9330;500005;11;88.00
23322;9330;100022;8;5432.00
23323;9331;100008;11;7148.90
23324;9331;500103;14;700.00
23325;9332;200002;7;2716.00
23326;9333;500011;4;16.00
23327;9333;500002;11;550.00
23328;9334;500006;7;280.00
23329;9334;100005;7;4888.80
23330;9335;100015;7;5228.30
23331;9335;100014;13;8827.00
23332;9335;100004;6;3783.00
23333;9336;500002;9;450.00
23334;9336;500013;13;390.00
23335;9337;100001;7;4753.00
23336;9337;200031;9;1920.60
23337;9338;500301;2;16.00
23338;9339;500001;4;30.00
23339;9339;100008;7;4549.30
23340;9340;100001;3;2037.00
23341;9340;500302;6;48.00
23342;9341;200004;10;3880.00
23343;9341;200011;6;2444.40
23344;9341;500007;11;220.00
23345;9341;100023;5;3395.00
23346;9342;100023;1;700.00
23347;9342;200004;8;3104.00
23348;9342;100004;1;650.00
23349;9342;400003;6;360.00
23350;9343;100031;3;1164.00
23351;9343;500007;7;140.00
23352;9343;200014;3;1222.20
23353;9343;100021;2;1358.00
23354;9344;500006;9;360.00
23355;9344;300031;8;1552.00
23356;9344;100021;5;3395.00
23357;9345;200031;4;880.00
23358;9346;500104;3;180.00
23359;9347;200003;8;3104.00
23360;9347;500106;13;390.00
23361;9348;300012;1;390.00
23362;9348;500105;7;490.00
23363;9348;500203;11;385.00
23364;9349;500204;13;195.00
23365;9349;500203;10;350.00
23366;9350;200021;8;2948.80
23367;9350;100007;10;6984.00
23368;9351;400002;12;900.00
23369;9352;500105;4;280.00
23370;9352;500204;1;15.00
23371;9352;100001;8;5432.00
23372;9353;200002;5;1940.00
23373;9353;200032;14;2987.60
23374;9354;100007;9;6285.60
23375;9354;200003;4;1552.00
23376;9354;500012;7;30.10
23377;9354;400001;13;910.00
23378;9354;100008;11;7148.90
23379;9355;100005;14;9777.60
23380;9356;500201;8;320.00
23381;9356;200012;8;3259.20
23382;9356;500001;10;75.00
23383;9357;400001;11;770.00
23384;9357;100003;7;4753.00
23385;9358;200011;9;3666.60
23386;9358;500301;9;72.00
23387;9359;500103;2;100.00
23388;9359;500105;6;420.00
23389;9359;100016;9;6285.60
23390;9360;100015;3;2240.70
23391;9360;200022;9;3317.40
23392;9360;500202;14;280.00
23393;9360;300031;8;1552.00
23394;9360;500106;10;300.00
23395;9360;200021;14;5160.40
23396;9360;400003;4;240.00
23397;9361;500009;11;60.50
23398;9362;500103;1;50.00
