ordid;orderdate;custid;staffid
9560;2006-10-03;3;4
9561;2006-10-03;113;8
9562;2006-10-03;118;2
9563;2006-10-03;6;5
9564;2006-10-03;202;6
9565;2006-10-04;204;7
9566;2006-10-04;204;9
9567;2006-10-04;108;1
9568;2006-10-04;117;6
9569;2006-10-04;104;4
9570;2006-10-05;202;9
9571;2006-10-05;109;2
9572;2006-10-05;108;8
9573;2006-10-05;3;4
9574;2006-10-05;202;9
9575;2006-10-05;3;7
9576;2006-10-05;205;2
9577;2006-10-06;119;8
9578;2006-10-06;203;1
9579;2006-10-06;106;3
9580;2006-10-06;6;9
9581;2006-10-06;108;4
9582;2006-10-06;115;7
9583;2006-10-06;1;4
9584;2006-10-07;108;3
9585;2006-10-07;109;7
9586;2006-10-07;115;9
9587;2006-10-07;117;3
9588;2006-10-07;104;4
9589;2006-10-07;118;6
9590;2006-10-09;202;2
9591;2006-10-09;2;8
9592;2006-10-09;203;4
9593;2006-10-09;119;5
9594;2006-10-09;1;4
9595;2006-10-09;201;4
9596;2006-10-09;120;6
9597;2006-10-09;2;8
9598;2006-10-09;1;2
9599;2006-10-10;5;1
9600;2006-10-10;116;2
9601;2006-10-10;103;9
9602;2006-10-10;109;4
9603;2006-10-10;109;9
9604;2006-10-10;110;5
9605;2006-10-10;103;6
9606;2006-10-11;117;9
9607;2006-10-11;120;7
9608;2006-10-11;104;9
9609;2006-10-11;112;4
9610;2006-10-12;116;8
9611;2006-10-12;107;2
9612;2006-10-12;204;8
9613;2006-10-12;120;7
9614;2006-10-12;114;4
9615;2006-10-13;119;2
9616;2006-10-13;106;3
9617;2006-10-13;120;1
9618;2006-10-14;105;4
9619;2006-10-14;118;2
9620;2006-10-14;101;4
9621;2006-10-14;108;6
9622;2006-10-14;106;9
9623;2006-10-14;118;9
9624;2006-10-16;110;3
9625;2006-10-16;110;4
9626;2006-10-16;204;7
9627;2006-10-16;205;4
9628;2006-10-16;105;1
9629;2006-10-16;112;7
9630;2006-10-16;204;5
9631;2006-10-16;112;7
9632;2006-10-16;105;1
9633;2006-10-17;105;8
9634;2006-10-17;118;2
9635;2006-10-17;1;9
9636;2006-10-17;116;6
9637;2006-10-17;117;8
9638;2006-10-17;1;8
9639;2006-10-17;116;4
9640;2006-10-18;111;7
9641;2006-10-18;103;5
9642;2006-10-18;115;3
9643;2006-10-18;4;5
9644;2006-10-19;103;3
9645;2006-10-19;102;2
9646;2006-10-19;4;1
9647;2006-10-19;116;8
9648;2006-10-19;116;4
9649;2006-10-19;118;4
9650;2006-10-19;113;8
9651;2006-10-19;114;4
9652;2006-10-19;203;5
9653;2006-10-19;108;4
9654;2006-10-19;120;9
9655;2006-10-20;120;4
9656;2006-10-20;104;9
9657;2006-10-20;112;9
9658;2006-10-20;202;3
9659;2006-10-20;115;1
9660;2006-10-20;201;6
9661;2006-10-21;106;7
9662;2006-10-21;113;1
9663;2006-10-21;115;7
9664;2006-10-21;115;9
9665;2006-10-21;118;7
9666;2006-10-21;6;7
9667;2006-10-23;5;5
9668;2006-10-23;110;3
9669;2006-10-23;106;1
9670;2006-10-24;113;4
9671;2006-10-24;119;4
9672;2006-10-24;3;3
9673;2006-10-24;113;3
9674;2006-10-25;106;7
9675;2006-10-25;117;7
9676;2006-10-25;109;4
9677;2006-10-25;118;3
9678;2006-10-25;2;2
9679;2006-10-26;2;3
9680;2006-10-26;114;7
9681;2006-10-26;110;9
9682;2006-10-26;2;9
9683;2006-10-26;3;7
9684;2006-10-26;109;8
9685;2006-10-26;202;1
9686;2006-10-26;108;4
9687;2006-10-26;116;5
9688;2006-10-26;105;9
9689;2006-10-27;115;8
9690;2006-10-27;6;6
9691;2006-10-27;101;4
9692;2006-10-27;119;5
9693;2006-10-27;103;4
9694;2006-10-27;202;9
9695;2006-10-28;105;6
9696;2006-10-28;118;3
9697;2006-10-28;4;9
9698;2006-10-28;104;1
9699;2006-10-28;119;7
9700;2006-10-28;110;5
9701;2006-10-28;109;7
9702;2006-10-28;103;8
9703;2006-10-30;116;1
9704;2006-10-30;118;9
9705;2006-10-30;117;8
9706;2006-10-30;204;2
9707;2006-10-30;6;9
9708;2006-10-31;102;9
9709;2006-10-31;118;8
9710;2006-10-31;202;2
9711;2006-10-31;204;3
9712;2006-10-31;101;5
9713;2006-10-31;105;8
9714;2006-10-31;113;3
9715;2006-10-31;204;5
9716;2006-11-01;115;9
9717;2006-11-01;202;1
9718;2006-11-01;116;9
9719;2006-11-01;2;2
9720;2006-11-01;111;9
9721;2006-11-02;107;5
9722;2006-11-02;203;1
9723;2006-11-02;101;1
9724;2006-11-02;102;4
9725;2006-11-02;203;5
9726;2006-11-02;6;6
9727;2006-11-03;105;1
9728;2006-11-03;108;7
9729;2006-11-03;108;9
9730;2006-11-04;3;3
9731;2006-11-04;204;5
9732;2006-11-04;102;5
9733;2006-11-04;105;5
9734;2006-11-04;112;3
9735;2006-11-04;6;7
9736;2006-11-04;115;8
9737;2006-11-04;205;9
9738;2006-11-04;109;1
9739;2006-11-04;119;1
9740;2006-11-04;117;7
9741;2006-11-04;102;2
9742;2006-11-06;107;6
9743;2006-11-06;108;6
9744;2006-11-07;6;8
9745;2006-11-07;115;4
9746;2006-11-07;2;1
9747;2006-11-07;104;8
9748;2006-11-07;102;5
9749;2006-11-07;6;2
9750;2006-11-07;119;9
9751;2006-11-07;201;5
9752;2006-11-07;118;4
9753;2006-11-07;108;3
9754;2006-11-07;119;1
9755;2006-11-07;119;6
9756;2006-11-08;111;2
9757;2006-11-08;107;6
9758;2006-11-08;112;9
9759;2006-11-08;111;2
9760;2006-11-08;101;2
9761;2006-11-08;2;3
9762;2006-11-08;1;4
9763;2006-11-09;4;1
9764;2006-11-09;201;8
9765;2006-11-09;106;9
9766;2006-11-09;112;3
9767;2006-11-09;105;2
9768;2006-11-09;117;9
9769;2006-11-09;114;4
9770;2006-11-09;2;4
9771;2006-11-10;120;2
9772;2006-11-10;114;9
9773;2006-11-10;106;3
9774;2006-11-10;105;7
9775;2006-11-10;102;7
9776;2006-11-10;1;1
9777;2006-11-10;102;2
9778;2006-11-11;119;3
9779;2006-11-11;202;8
9780;2006-11-11;1;1
9781;2006-11-11;112;9
9782;2006-11-13;3;2
9783;2006-11-13;109;4
9784;2006-11-13;106;9
9785;2006-11-13;104;5
9786;2006-11-13;113;3
9787;2006-11-13;204;9
9788;2006-11-13;3;5
9789;2006-11-13;106;8
9790;2006-11-13;107;3
9791;2006-11-13;117;3
9792;2006-11-14;115;8
9793;2006-11-14;203;8
9794;2006-11-14;103;7
9795;2006-11-14;114;7
9796;2006-11-14;119;2
9797;2006-11-14;118;3
9798;2006-11-14;5;4
9799;2006-11-15;102;1
9800;2006-11-15;103;4
9801;2006-11-15;4;8
9802;2006-11-15;114;2
9803;2006-11-15;101;3
9804;2006-11-15;4;4
9805;2006-11-15;113;5
9806;2006-11-15;114;1
9807;2006-11-15;114;6
9808;2006-11-15;102;2
9809;2006-11-15;117;2
9810;2006-11-15;111;3
9811;2006-11-16;201;1
9812;2006-11-16;109;1
9813;2006-11-16;106;4
9814;2006-11-16;5;9
9815;2006-11-16;116;7
9816;2006-11-17;117;4
9817;2006-11-17;203;4
9818;2006-11-17;110;3
9819;2006-11-17;116;5
9820;2006-11-17;107;5
9821;2006-11-17;120;6
9822;2006-11-18;102;6
9823;2006-11-18;5;4
9824;2006-11-18;106;1
9825;2006-11-18;118;7
9826;2006-11-20;120;3
9827;2006-11-20;105;4
9828;2006-11-20;113;1
9829;2006-11-20;118;3
9830;2006-11-20;1;2
9831;2006-11-20;119;4
9832;2006-11-21;103;5
9833;2006-11-21;111;1
9834;2006-11-21;6;8
9835;2006-11-21;3;7
9836;2006-11-21;107;8
9837;2006-11-22;104;4
9838;2006-11-22;105;5
9839;2006-11-22;106;3
9840;2006-11-22;104;3
9841;2006-11-22;114;7
9842;2006-11-22;103;4
9843;2006-11-22;110;9
9844;2006-11-23;110;8
9845;2006-11-23;6;4
9846;2006-11-23;204;6
9847;2006-11-23;5;9
9848;2006-11-24;111;2
9849;2006-11-24;2;3
9850;2006-11-24;117;3
9851;2006-11-24;111;2
9852;2006-11-24;101;5
9853;2006-11-25;2;4
9854;2006-11-25;6;6
9855;2006-11-25;101;4
9856;2006-11-25;107;7
9857;2006-11-25;112;8
9858;2006-11-27;102;7
9859;2006-11-27;205;6
9860;2006-11-27;108;4
9861;2006-11-27;111;9
9862;2006-11-27;114;3
9863;2006-11-27;113;8
9864;2006-11-27;111;4
9865;2006-11-28;108;5
9866;2006-11-28;111;1
9867;2006-11-28;112;6
9868;2006-11-29;3;7
9869;2006-11-29;119;9
9870;2006-11-29;107;1
9871;2006-11-29;109;7
9872;2006-11-29;120;2
9873;2006-11-29;204;7
9874;2006-11-29;119;3
9875;2006-11-29;119;5
9876;2006-11-29;107;7
9877;2006-11-30;118;3
9878;2006-11-30;1;2
9879;2006-11-30;205;9
9880;2006-11-30;103;7
9881;2006-11-30;103;2
9882;2006-11-30;205;5
9883;2006-11-30;117;7
9884;2006-11-30;116;6
9885;2006-12-01;116;7
9886;2006-12-01;111;6
9887;2006-12-01;1;1
9888;2006-12-01;116;6
9889;2006-12-02;108;4
9890;2006-12-02;107;7
9891;2006-12-04;111;4
9892;2006-12-04;6;7
9893;2006-12-04;111;8
9894;2006-12-04;203;2
9895;2006-12-04;120;1
9896;2006-12-05;103;3
9897;2006-12-05;5;8
9898;2006-12-05;112;5
9899;2006-12-05;114;2
9900;2006-12-05;4;9
9901;2006-12-05;203;3
9902;2006-12-05;114;8
9903;2006-12-05;108;4
9904;2006-12-05;201;6
9905;2006-12-05;103;4
9906;2006-12-06;113;8
9907;2006-12-06;6;5
9908;2006-12-06;102;2
9909;2006-12-06;108;8
9910;2006-12-06;5;9
9911;2006-12-06;113;2
9912;2006-12-06;116;5
9913;2006-12-06;110;1
9914;2006-12-06;203;6
9915;2006-12-06;101;1
9916;2006-12-06;106;9
9917;2006-12-06;105;3
9918;2006-12-06;102;4
9919;2006-12-06;107;5
9920;2006-12-06;104;8
9921;2006-12-07;201;6
9922;2006-12-07;111;4
9923;2006-12-07;101;4
9924;2006-12-07;120;4
9925;2006-12-08;117;4
9926;2006-12-08;107;4
9927;2006-12-08;104;3
9928;2006-12-08;203;2
9929;2006-12-08;102;4
9930;2006-12-08;114;9
9931;2006-12-09;105;9
9932;2006-12-09;204;9
9933;2006-12-09;103;4
9934;2006-12-09;204;7
9935;2006-12-09;109;6
9936;2006-12-11;115;3
9937;2006-12-11;117;1
9938;2006-12-11;201;6
9939;2006-12-11;1;6
9940;2006-12-11;202;2
9941;2006-12-12;118;1
9942;2006-12-12;5;4
9943;2006-12-12;105;9
9944;2006-12-12;204;6
9945;2006-12-13;103;6
9946;2006-12-13;109;8
9947;2006-12-13;105;7
9948;2006-12-13;101;6
9949;2006-12-13;110;8
9950;2006-12-14;103;7
9951;2006-12-14;108;1
9952;2006-12-14;114;2
9953;2006-12-14;118;4
9954;2006-12-14;120;2
9955;2006-12-14;108;6
9956;2006-12-14;103;6
9957;2006-12-14;3;7
9958;2006-12-15;115;8
9959;2006-12-15;107;6
9960;2006-12-16;114;5
9961;2006-12-16;106;4
9962;2006-12-16;106;3
9963;2006-12-16;103;5
9964;2006-12-16;116;4
9965;2006-12-16;107;6
9966;2006-12-16;203;3
9967;2006-12-16;112;5
9968;2006-12-16;1;2
9969;2006-12-18;120;4
9970;2006-12-18;108;3
9971;2006-12-18;4;9
9972;2006-12-18;113;6
9973;2006-12-18;109;2
9974;2006-12-18;107;9
9975;2006-12-18;106;7
9976;2006-12-19;4;5
9977;2006-12-19;118;9
9978;2006-12-19;120;3
9979;2006-12-19;3;3
9980;2006-12-19;107;3
9981;2006-12-19;117;1
9982;2006-12-19;101;9
9983;2006-12-20;120;5
9984;2006-12-20;115;8
9985;2006-12-20;4;7
9986;2006-12-20;3;9
9987;2006-12-20;112;9
9988;2006-12-20;5;7
9989;2006-12-20;4;3
9990;2006-12-20;110;1
9991;2006-12-21;105;4
9992;2006-12-21;120;6
9993;2006-12-21;203;3
9994;2006-12-22;4;6
9995;2006-12-22;115;5
9996;2006-12-22;112;9
9997;2006-12-22;113;7
9998;2006-12-23;114;2
9999;2006-12-23;120;3
10000;2006-12-23;1;3
10001;2006-12-23;111;9
10002;2006-12-23;103;7
10003;2006-12-23;113;3
10004;2006-12-23;3;7
10005;2006-12-25;112;7
10006;2006-12-25;107;9
10007;2006-12-25;105;1
10008;2006-12-25;118;1
10009;2006-12-25;113;9
10010;2006-12-25;2;1
10011;2006-12-25;204;3
10012;2006-12-26;5;4
10013;2006-12-26;6;2
10014;2006-12-26;5;7
10015;2006-12-26;205;2
10016;2006-12-26;113;8
10017;2006-12-26;104;6
10018;2006-12-26;103;9
10019;2006-12-26;111;2
10020;2006-12-27;108;5
10021;2006-12-27;112;6
10022;2006-12-27;201;7
10023;2006-12-27;113;6
10024;2006-12-27;201;1
10025;2006-12-27;105;2
10026;2006-12-27;204;7
10027;2006-12-27;4;3
10028;2006-12-27;117;1
10029;2006-12-27;203;8
10030;2006-12-27;107;8
10031;2006-12-28;204;6
10032;2006-12-28;2;1
10033;2006-12-28;203;9
10034;2006-12-28;102;3
10035;2006-12-28;202;5
10036;2006-12-28;1;4
10037;2006-12-28;201;5
10038;2006-12-28;101;4
10039;2006-12-28;116;8
10040;2006-12-28;107;4
10041;2006-12-28;113;5
10042;2006-12-29;4;2
10043;2006-12-29;112;4
10044;2006-12-29;115;2
10045;2006-12-29;109;5
10046;2006-12-29;109;5
10047;2006-12-29;1;1
10048;2006-12-29;104;1
10049;2006-12-30;115;1
10050;2006-12-30;118;8
10051;2006-12-30;205;7
10052;2006-12-30;115;4
10053;2006-12-30;116;1
10054;2006-12-30;101;1
10055;2006-12-30;105;3
10056;2007-01-01;117;1
10057;2007-01-01;109;6
10058;2007-01-01;113;4
10059;2007-01-01;115;7
10060;2007-01-01;105;3
10061;2007-01-02;107;4
10062;2007-01-02;6;5
10063;2007-01-02;103;8
10064;2007-01-02;101;7
10065;2007-01-02;205;8
10066;2007-01-02;115;4
10067;2007-01-02;115;7
10068;2007-01-02;109;4
10069;2007-01-03;203;3
10070;2007-01-03;112;4
10071;2007-01-03;102;7
10072;2007-01-03;5;1
10073;2007-01-04;104;3
10074;2007-01-04;102;4
10075;2007-01-04;102;4
10076;2007-01-05;113;4
10077;2007-01-05;117;4
10078;2007-01-05;120;6
10079;2007-01-05;2;2
10080;2007-01-06;112;2
10081;2007-01-06;115;2
10082;2007-01-06;110;9
10083;2007-01-06;202;2
10084;2007-01-08;201;5
10085;2007-01-08;120;5
10086;2007-01-08;203;6
10087;2007-01-08;104;3
10088;2007-01-08;202;8
10089;2007-01-09;106;5
10090;2007-01-09;201;5
10091;2007-01-09;118;9
10092;2007-01-09;103;6
10093;2007-01-10;202;7
10094;2007-01-10;109;1
10095;2007-01-10;1;9
10096;2007-01-10;4;2
10097;2007-01-10;106;7
10098;2007-01-10;4;5
10099;2007-01-11;118;6
10100;2007-01-11;105;7
10101;2007-01-11;204;1
10102;2007-01-11;114;6
10103;2007-01-11;116;8
10104;2007-01-11;117;3
10105;2007-01-11;104;8
10106;2007-01-11;105;8
10107;2007-01-12;107;8
10108;2007-01-12;115;5
10109;2007-01-12;102;8
10110;2007-01-12;2;2
10111;2007-01-12;103;4
10112;2007-01-12;113;2
10113;2007-01-12;6;4
10114;2007-01-12;111;2
10115;2007-01-13;204;4
10116;2007-01-13;105;5
10117;2007-01-13;115;4
10118;2007-01-13;112;3
10119;2007-01-13;3;6
10120;2007-01-13;205;2
10121;2007-01-13;107;9
10122;2007-01-15;118;6
10123;2007-01-15;205;2
10124;2007-01-15;205;7
10125;2007-01-15;4;7
10126;2007-01-16;204;7
10127;2007-01-16;108;1
10128;2007-01-16;205;5
10129;2007-01-16;107;2
10130;2007-01-16;120;2
10131;2007-01-16;106;1
10132;2007-01-16;4;4
10133;2007-01-16;114;7
10134;2007-01-17;4;4
10135;2007-01-17;204;1
10136;2007-01-18;203;8
10137;2007-01-18;113;8
10138;2007-01-18;6;5
10139;2007-01-18;6;5
10140;2007-01-18;102;2
10141;2007-01-18;111;6
10142;2007-01-18;109;3
10143;2007-01-19;116;4
10144;2007-01-19;105;6
10145;2007-01-19;101;1
10146;2007-01-19;118;9
10147;2007-01-19;119;5
10148;2007-01-19;102;9
10149;2007-01-19;120;3
10150;2007-01-19;109;9
10151;2007-01-19;5;8
10152;2007-01-20;110;6
10153;2007-01-20;102;2
10154;2007-01-20;6;3
10155;2007-01-20;204;8
10156;2007-01-20;4;7
10157;2007-01-22;116;2
10158;2007-01-22;117;6
10159;2007-01-22;203;2
10160;2007-01-22;117;3
10161;2007-01-22;102;9
10162;2007-01-22;108;9
10163;2007-01-22;108;8
10164;2007-01-23;119;3
10165;2007-01-23;114;6
10166;2007-01-23;118;3
10167;2007-01-23;109;7
10168;2007-01-23;117;2
10169;2007-01-23;5;8
10170;2007-01-23;6;7
10171;2007-01-23;204;9
10172;2007-01-24;110;1
10173;2007-01-24;113;4
10174;2007-01-24;105;9
10175;2007-01-24;202;5
10176;2007-01-25;201;2
10177;2007-01-25;4;3
10178;2007-01-25;6;7
10179;2007-01-25;1;6
10180;2007-01-25;119;6
10181;2007-01-25;119;5
10182;2007-01-26;204;5
10183;2007-01-26;112;5
10184;2007-01-26;114;7
10185;2007-01-26;205;9
10186;2007-01-26;1;9
10187;2007-01-27;6;8
10188;2007-01-27;117;6
10189;2007-01-27;112;5
10190;2007-01-27;116;3
10191;2007-01-27;2;4
10192;2007-01-29;115;4
10193;2007-01-29;101;9
10194;2007-01-29;205;4
10195;2007-01-30;205;9
10196;2007-01-30;202;1
10197;2007-01-30;115;7
10198;2007-01-30;6;3
10199;2007-01-30;203;5
10200;2007-01-30;107;3
10201;2007-01-30;202;8
10202;2007-01-30;113;3
10203;2007-01-30;119;6
10204;2007-01-31;118;5
10205;2007-01-31;101;2
10206;2007-01-31;112;1
10207;2007-01-31;111;2
10208;2007-01-31;201;8
10209;2007-02-01;105;2
10210;2007-02-01;115;3
10211;2007-02-01;107;7
10212;2007-02-01;113;6
10213;2007-02-01;109;1
10214;2007-02-01;105;6
10215;2007-02-02;102;1
10216;2007-02-02;105;5
10217;2007-02-02;104;7
10218;2007-02-02;3;7
10219;2007-02-03;102;7
10220;2007-02-03;106;8
10221;2007-02-03;107;5
10222;2007-02-03;1;1
10223;2007-02-03;111;6
10224;2007-02-03;2;6
10225;2007-02-03;111;1
10226;2007-02-03;103;7
10227;2007-02-05;120;3
10228;2007-02-05;205;6
10229;2007-02-05;114;8
10230;2007-02-06;120;2
10231;2007-02-06;205;8
10232;2007-02-06;118;9
10233;2007-02-06;102;3
10234;2007-02-06;120;1
10235;2007-02-06;119;7
10236;2007-02-06;101;9
10237;2007-02-06;1;8
10238;2007-02-06;202;1
10239;2007-02-07;204;2
10240;2007-02-07;3;1
10241;2007-02-07;115;9
10242;2007-02-07;120;9
10243;2007-02-07;116;3
10244;2007-02-07;111;6
10245;2007-02-08;107;9
10246;2007-02-08;106;1
10247;2007-02-08;2;2
10248;2007-02-08;118;7
10249;2007-02-08;101;4
10250;2007-02-08;115;1
10251;2007-02-08;106;7
10252;2007-02-08;103;5
10253;2007-02-08;5;3
10254;2007-02-08;5;3
10255;2007-02-08;120;7
10256;2007-02-08;115;7
10257;2007-02-08;202;6
10258;2007-02-09;118;2
10259;2007-02-09;3;4
10260;2007-02-09;113;7
10261;2007-02-09;6;9
10262;2007-02-09;112;5
10263;2007-02-10;110;9
10264;2007-02-10;4;8
10265;2007-02-10;4;3
10266;2007-02-12;205;4
10267;2007-02-12;1;9
10268;2007-02-12;115;2
10269;2007-02-12;101;1
10270;2007-02-12;113;4
10271;2007-02-12;107;3
10272;2007-02-12;204;7
10273;2007-02-12;115;9
10274;2007-02-12;107;4
10275;2007-02-13;3;8
10276;2007-02-13;116;8
10277;2007-02-13;111;2
10278;2007-02-14;111;4
10279;2007-02-14;4;6
10280;2007-02-14;118;6
10281;2007-02-14;106;6
10282;2007-02-14;116;3
10283;2007-02-14;107;8
10284;2007-02-14;3;7
10285;2007-02-15;114;9
10286;2007-02-15;117;7
10287;2007-02-15;120;4
10288;2007-02-15;3;1
10289;2007-02-15;105;9
10290;2007-02-15;3;8
10291;2007-02-15;1;2
10292;2007-02-15;203;2
10293;2007-02-15;102;2
10294;2007-02-15;201;2
10295;2007-02-16;118;1
10296;2007-02-16;203;9
10297;2007-02-16;203;9
10298;2007-02-16;114;3
10299;2007-02-17;110;7
10300;2007-02-17;107;9
10301;2007-02-17;108;7
10302;2007-02-17;6;2
10303;2007-02-17;115;7
10304;2007-02-19;117;5
10305;2007-02-19;116;3
10306;2007-02-19;111;5
10307;2007-02-19;114;5
10308;2007-02-20;103;5
10309;2007-02-20;112;5
10310;2007-02-20;102;5
10311;2007-02-20;107;9
10312;2007-02-20;109;4
10313;2007-02-20;119;8
10314;2007-02-20;116;2
10315;2007-02-21;1;8
10316;2007-02-21;5;3
10317;2007-02-21;104;3
10318;2007-02-21;101;3
10319;2007-02-21;202;4
10320;2007-02-21;101;9
10321;2007-02-21;101;8
10322;2007-02-22;120;4
10323;2007-02-22;102;6
10324;2007-02-22;3;1
10325;2007-02-22;114;1
10326;2007-02-22;117;5
10327;2007-02-22;117;7
10328;2007-02-22;117;1
10329;2007-02-22;104;5
10330;2007-02-22;115;3
10331;2007-02-22;204;5
10332;2007-02-22;5;8
10333;2007-02-22;119;3
10334;2007-02-23;205;4
10335;2007-02-23;2;5
10336;2007-02-23;111;7
10337;2007-02-23;201;9
10338;2007-02-23;116;8
10339;2007-02-23;204;2
10340;2007-02-23;107;2
10341;2007-02-24;112;2
10342;2007-02-24;120;8
10343;2007-02-24;116;6
10344;2007-02-24;105;4
10345;2007-02-24;101;1
10346;2007-02-24;116;1
10347;2007-02-24;5;4
10348;2007-02-26;113;5
10349;2007-02-26;110;1
10350;2007-02-26;116;6
10351;2007-02-26;111;7
10352;2007-02-26;120;5
10353;2007-02-27;105;7
10354;2007-02-27;201;8
10355;2007-02-27;120;6
10356;2007-02-27;109;4
10357;2007-02-27;4;5
10358;2007-02-27;102;9
10359;2007-02-27;106;7
10360;2007-02-28;106;3
10361;2007-02-28;108;9
10362;2007-02-28;204;8
10363;2007-02-28;105;3
10364;2007-03-01;112;9
10365;2007-03-01;117;5
10366;2007-03-01;112;7
10367;2007-03-01;202;6
10368;2007-03-02;105;5
10369;2007-03-02;201;5
10370;2007-03-02;6;7
10371;2007-03-02;118;1
10372;2007-03-02;202;2
10373;2007-03-02;106;4
10374;2007-03-02;119;5
10375;2007-03-02;117;7
10376;2007-03-03;119;8
10377;2007-03-03;116;7
10378;2007-03-03;108;9
10379;2007-03-03;2;3
10380;2007-03-03;104;5
10381;2007-03-05;115;8
10382;2007-03-05;111;4
10383;2007-03-05;118;2
10384;2007-03-06;3;2
10385;2007-03-06;1;3
10386;2007-03-06;106;9
10387;2007-03-06;201;2
10388;2007-03-07;107;6
10389;2007-03-07;104;1
10390;2007-03-07;107;4
10391;2007-03-07;3;2
10392;2007-03-07;103;2
10393;2007-03-07;110;3
10394;2007-03-07;103;5
10395;2007-03-08;2;3
10396;2007-03-08;108;9
10397;2007-03-08;201;3
10398;2007-03-08;116;8
10399;2007-03-08;114;7
10400;2007-03-09;117;2
10401;2007-03-09;3;2
10402;2007-03-09;1;2
10403;2007-03-09;203;8
10404;2007-03-09;6;3
10405;2007-03-10;116;7
10406;2007-03-10;205;3
10407;2007-03-10;115;2
10408;2007-03-10;205;3
10409;2007-03-10;204;7
10410;2007-03-10;106;3
10411;2007-03-10;2;3
10412;2007-03-12;4;7
10413;2007-03-12;118;1
10414;2007-03-12;116;4
10415;2007-03-12;5;4
10416;2007-03-12;101;1
10417;2007-03-12;119;2
10418;2007-03-12;109;5
10419;2007-03-12;6;3
10420;2007-03-12;112;3
10421;2007-03-13;103;8
10422;2007-03-13;117;9
10423;2007-03-13;106;3
10424;2007-03-13;205;2
10425;2007-03-14;102;8
10426;2007-03-14;202;9
10427;2007-03-14;3;5
10428;2007-03-14;2;8
10429;2007-03-14;3;3
10430;2007-03-15;107;2
10431;2007-03-15;116;1
10432;2007-03-15;202;3
10433;2007-03-15;5;3
10434;2007-03-15;104;8
10435;2007-03-16;205;8
10436;2007-03-16;105;1
10437;2007-03-16;120;1
10438;2007-03-16;116;8
10439;2007-03-17;1;5
10440;2007-03-17;119;7
10441;2007-03-17;202;9
10442;2007-03-17;115;2
10443;2007-03-17;114;9
10444;2007-03-17;105;8
10445;2007-03-17;4;3
10446;2007-03-19;204;4
10447;2007-03-19;105;2
10448;2007-03-19;110;8
10449;2007-03-19;115;1
10450;2007-03-19;6;8
10451;2007-03-19;120;7
10452;2007-03-20;107;2
10453;2007-03-20;120;8
10454;2007-03-20;110;8
10455;2007-03-20;5;9
10456;2007-03-21;3;8
10457;2007-03-21;205;2
10458;2007-03-21;203;4
10459;2007-03-22;119;9
10460;2007-03-22;5;4
10461;2007-03-22;114;9
10462;2007-03-22;4;5
10463;2007-03-22;204;4
10464;2007-03-22;117;6
10465;2007-03-22;5;4
10466;2007-03-23;104;6
10467;2007-03-23;114;8
10468;2007-03-23;204;1
10469;2007-03-23;111;8
10470;2007-03-23;119;1
10471;2007-03-23;108;2
10472;2007-03-23;204;8
10473;2007-03-24;3;2
10474;2007-03-24;1;7
10475;2007-03-24;101;9
10476;2007-03-24;111;4
10477;2007-03-24;117;7
10478;2007-03-24;116;9
10479;2007-03-24;113;1
10480;2007-03-24;120;3
10481;2007-03-24;3;5
10482;2007-03-26;3;6
10483;2007-03-26;201;9
10484;2007-03-26;120;7
10485;2007-03-26;117;9
10486;2007-03-26;113;9
10487;2007-03-26;107;6
10488;2007-03-26;109;1
10489;2007-03-26;106;4
10490;2007-03-27;106;9
10491;2007-03-27;108;2
10492;2007-03-27;105;1
10493;2007-03-27;118;8
10494;2007-03-27;110;1
10495;2007-03-27;120;5
10496;2007-03-27;119;1
10497;2007-03-27;2;1
10498;2007-03-28;101;9
10499;2007-03-28;3;7
10500;2007-03-28;103;4
10501;2007-03-28;107;6
10502;2007-03-28;109;6
10503;2007-03-28;108;6
10504;2007-03-28;104;7
10505;2007-03-28;202;9
10506;2007-03-29;4;7
10507;2007-03-29;116;2
10508;2007-03-29;115;6
10509;2007-03-29;110;8
10510;2007-03-29;120;6
10511;2007-03-30;120;6
10512;2007-03-30;117;3
10513;2007-03-31;203;7
10514;2007-03-31;103;7
10515;2007-03-31;4;2
10516;2007-03-31;5;6
10517;2007-03-31;107;7
10518;2007-03-31;204;4
10519;2007-03-31;102;7
10520;2007-04-02;106;8
10521;2007-04-02;102;4
10522;2007-04-02;110;9
10523;2007-04-02;204;5
10524;2007-04-02;113;3
10525;2007-04-02;106;8
10526;2007-04-02;202;7
